url,twitterUrl,id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote,translated,Relevant,phaseout,sentiment,sentiment_score
https://x.com/pistonph/status/1910564643392938396,https://twitter.com/pistonph/status/1910564643392938396,1910564643392938396,"“‘Many are now eager to leave the cooperatives. They’ve had enough of the abuses and fake leaders,’ Elmer Forro of No to PUV Phaseout Coalition said.

Still, he called for an official memorandum from DOTr to make Dizon’s assurance legally binding.”

https://t.co/kLT6eJH69j via @panaynewsdotnet",4,0,8,0,Fri Apr 11 05:24:42 +0000 2025,1,False,False,"“'Many are now eager to leave the cooperatives. They have had enough of the abuses and fake leaders,' Elmer forro of no to PUV phaseout coalition said.

Still, he called for an official memorandum from DOTr to make Dizon's assurance legally binding. ”

https://t.co/KLT6EJh69J via @panaynewsdotnet",True,False,negative,-0.5859
https://x.com/pistonph/status/1905571063037395460,https://twitter.com/pistonph/status/1905571063037395460,1905571063037395460,"PUV Phaseout &amp; Massacre of Livelihoods

(2/6) https://t.co/C5qOX5hQW3",1,1,1,0,Fri Mar 28 10:41:59 +0000 2025,0,False,False,"PUV Phaseout & amp;Massacre of Livelihoods

(2/6) https://t.co/C5QOX5HQW3",True,False,positive,0.2263
https://x.com/Kuki20211/status/1903998378830352641,https://twitter.com/Kuki20211/status/1903998378830352641,1903998378830352641,@gmanews Yes to PUV PHASEOUT NOW,0,0,0,0,Mon Mar 24 02:32:42 +0000 2025,0,False,False,@gmanews yes to PUV phaseout now,True,True,positive,0.4019
https://x.com/Kuki20211/status/1903987226385780861,https://twitter.com/Kuki20211/status/1903987226385780861,1903987226385780861,"@gmanews YES TO PUV PHASEOUT
LET THE EARTH BREATHE CLEAN AIR",0,0,0,0,Mon Mar 24 01:48:23 +0000 2025,0,False,False,"@gmanews yes to puv phaseout
Let the earth breathe clean air",True,True,positive,0.6597
https://x.com/AbanteNews/status/1902934023560954260,https://twitter.com/AbanteNews/status/1902934023560954260,1902934023560954260,"Kasalukuyang nagsasagawa ng kilos protesta o transport strike ang grupong Manibela sa bahagi ng Zapote Junction sa Las Piñas ngayong Biyernes laban sa PUV phaseout. 

Tuloy naman ang pasada ng iba pang pampasaherong jeep at nanatiling normal ang biyahe. https://t.co/ntiQkgJlwb",0,1,0,0,Fri Mar 21 04:03:20 +0000 2025,0,False,False,"The steering wheel of the Zapote Junction in Las Piñas is currently conducting a protest or transport strike this Friday against the PUV phaseout.

The other passenger jeep continued and the trip remained normal.https://t.co/NTIQKGJLWB",True,False,negative,-0.3612
https://x.com/AbanteTonitePH/status/1902933476435021976,https://twitter.com/AbanteTonitePH/status/1902933476435021976,1902933476435021976,"Kasalukuyang nagsasagawa ng kilos protesta o transport strike ang grupong Manibela sa bahagi ng Zapote Junction sa Las Piñas ngayong Biyernes laban sa PUV phaseout. 

Tuloy naman ang pasada ng iba pang pampasaherong jeep at nanatiling normal ang biyahe. https://t.co/90G45kAiIB",0,1,0,0,Fri Mar 21 04:01:10 +0000 2025,0,False,False,"The steering wheel of the Zapote Junction in Las Piñas is currently conducting a protest or transport strike this Friday against the PUV phaseout.

The other passenger jeep continued and the trip remained normal.https://t.co/90g45Kaiib",True,False,negative,-0.3612
https://x.com/uplbperspective/status/1899113402007699479,https://twitter.com/uplbperspective/status/1899113402007699479,1899113402007699479,"Ang UPLB Women's Basketball Varsity Team ay nakikiisa sa paglaban sa PUV phaseout.  Magkakaroon rin ng inisyatibo sa libreng sakay ngayong semestre ang organisasyon gamit ang nalikom na pondo mula sa kanilang basketball shoot booth.

#Pagbigwas2025
#FebFair2025
#UPLBOrgwatch https://t.co/tUwYywhgno",0,1,0,0,Mon Mar 10 15:01:33 +0000 2025,0,False,False,"The UPLB Women's Basketball Varsity Team is united in the fight against the PUV phaseout.The organization will also have a free rider initiative this semester using a funding fund from their basketball shoot booth.

#SPEAKER2025
#Febfair2025
#UPLBORGWATCH https://t.co/tuwyywhGNo",True,False,positive,0.2732
https://x.com/angmangingisda/status/1894284763529449677,https://twitter.com/angmangingisda/status/1894284763529449677,1894284763529449677,"Joining the line are groups in the transport sector including Piston, raising the continuing struggle against the PUV Phaseout. https://t.co/3Ayn27IZZu",0,1,0,0,Tue Feb 25 07:14:16 +0000 2025,0,False,False,"Joining the line are groups in the transport sector including Piston, raising the continuing struggle against the PUV phaseout.https://t.co/3ayn27IZZU",True,False,negative,-0.3182
https://x.com/pistonph/status/1888892303835885775,https://twitter.com/pistonph/status/1888892303835885775,1888892303835885775,"Since its implementation, the Oil Deregulation Law has stripped the government of its power to regulate fuel prices, enabling oil companies to impose frequent and arbitrary hikes. Piston estimates that jeepney drivers now spend up to 60% of their daily earnings on fuel alone.

READ MORE ➡️ https://t.co/OMzFhNv1pn",22,2,37,0,Mon Feb 10 10:06:33 +0000 2025,1,False,False,"Since its implementation, the oil deregulation law has stripped the government of its power to regulate fuel prices, enabling oil companies to impose frequent and arbitrary hikes.Piston estimates that jeepney drivers now spend up to 60% of their daily earnings on fuel alone.

READ MORE ➡️ https://t.co/omzfhnv1pn",True,False,negative,-0.4939
https://x.com/ABSCBNNews/status/1888803115253841933,https://twitter.com/ABSCBNNews/status/1888803115253841933,1888803115253841933,"Transport group PISTON renews its call for the government to scrap the Oil Deregulation Law amid high fuel prices and to allow unconsolidated jeepney drivers to register their vehicles in its latest protest action this Monday, February 10. | #SelfiePatrol via @andietagz https://t.co/12a7Cs3eOv",4,1,5,0,Mon Feb 10 04:12:09 +0000 2025,0,False,False,"Transport group Piston renews its call for the government to scrap the oil deregulation law amid high fuel prices and to allow unconsolidated jeepney drivers to register their vehicles in its latest protest action this Monday, February 10.#Selfiepatrol via @andietagz https://t.co/12A7CS3OV",True,False,neutral,-0.0258
https://x.com/andietagz/status/1888801352761102730,https://twitter.com/andietagz/status/1888801352761102730,1888801352761102730,"Transport group PISTON renews its call for the government to scrap the Oil Deregulation Law amid high fuel prices and to allow unconsolidated jeepney drivers to register their vehicles in its latest protest action this Monday, February 10. @ABSCBNNews https://t.co/2p7Z4VJM2M",5,2,17,0,Mon Feb 10 04:05:09 +0000 2025,0,False,False,"Transport Group Piston renews its call for the government to scrap the oil deregulation law amid high fuel prices and to allow unconsolidated jeepney drivers to register their vehicles in its latest protest action this Monday, February 10.",True,False,neutral,-0.0258
https://x.com/bulatlat/status/1888786213626315235,https://twitter.com/bulatlat/status/1888786213626315235,1888786213626315235,"In the 27th year of the Oil Deregulation Law, jeepney drivers and operators under the banner of PISTON stage a protest in front of a gas station in Philcoa, Quezon City, demanding the repeal of the law. https://t.co/Z338hhMOXv",2,1,5,0,Mon Feb 10 03:04:59 +0000 2025,0,False,False,"In the 27th year of the oil deregulation law, jeepney drivers and operators under the banner of Piston stage a protest in front of a gas station in Philcoa, Quezon City, demanding the repeal of the law.https://t.co/z338HHMOXV",True,False,negative,-0.4404
